batch,date,kiln,kiln_car,firing_zone,drying_batch,dryer_num,dryer_car,dryer_car_pos,extruder_num,extruder_date,product,thick_portion_c,spigot_c,cross_c,cooling_c,long_spigot_c,body_c,blister,explode,ring_not_c,chipping_off,irregular_inc,body_rough,bend_pipe,socket_deform,setting_damage,hard_clay,iron_contamination,drying_c,body_dented,between_car_damage,spider_c,socket_chip_off,limestone,underfire,insp_damage,spigot_deform,overfire,neck_crack,radial_c,lamination,lab_test,glaze_crawl,remain_clay,socket_damage,gross_grog,firing_damage,pipe_collape,socket_c,reject_pipe,good_pipe,total_pipe
14,2022-01-01,G1,27,5,2,10,87,4,2,2022-01-08,DN225/175,0,0,0,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,10,26
15,2022-01-01,L,25,6,5,8,111,2,1,2022-01-10,DN150,0,0,0,3,0,0,0,0,0,2,0,0,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,43,101
15,2022-01-01,L,25,6,5,8,144,3,3,2022-01-10,DN150,0,0,0,5,1,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,83,111
15,2022-01-01,L,25,6,5,8,18,1,3,2022-01-10,DN150,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,63
15,2022-01-01,L,25,6,5,8,27,3,1,2022-01-10,DN150,0,1,0,6,2,0,0,0,0,2,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,97,118
15,2022-01-01,L,26,3,2,10,107,3,1,2022-01-06,DN150,0,0,0,5,0,0,0,0,0,2,0,0,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,74,118
15,2022-01-01,L,26,3,2,10,37,5,3,2022-01-06,DN150,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,36,21,57
15,2022-01-01,L,26,3,2,10,48,4,1,2022-01-06,DN150,0,0,0,3,0,0,0,0,0,0,0,0,34,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,48,59,107
15,2022-01-01,L,26,3,2,10,53,2,3,2022-01-05,DN150,0,1,0,1,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,70
15,2022-01-01,L,26,3,2,10,96,1,3,2022-01-05,DN150,0,0,0,1,0,0,0,0,0,2,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,18,47
15,2022-01-01,L,30,4,4,6,122,9,1,2022-01-09,DN150,0,0,0,1,0,1,0,0,0,2,0,0,6,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,47
15,2022-01-01,L,30,4,4,6,130,3,3,2022-01-09,DN150,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,25
15,2022-01-01,L,30,4,4,6,34,6,1,2022-01-09,DN150,0,1,0,4,0,0,0,0,0,1,0,0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,60,95
15,2022-01-01,L,30,4,4,6,35,4,3,2022-01-09,DN150,0,2,1,3,0,0,0,0,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,70,104
15,2022-01-01,L,30,4,4,6,85,2,1,2022-01-09,DN150,1,1,0,4,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,47
15,2022-01-01,L,30,4,4,6,99,8,3,2022-01-09,DN150,0,0,0,3,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,46,81
15,2022-01-01,L,33,2,NA,10,82,9,1,2022-01-08,DN150,0,0,1,2,0,0,5,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,53
15,2022-01-01,L,33,2,2,10,13,8,1,2022-01-08,DN150,0,0,1,3,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,77,111
15,2022-01-01,L,33,2,2,10,40,7,1,2022-01-06,DN150,0,0,1,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,98,118
15,2022-01-01,L,33,2,2,10,46,6,3,2022-01-06,DN150,0,6,0,13,1,0,0,0,0,6,0,0,23,0,0,2,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,55,117
15,2022-01-01,L,40,1,2,10,5,10,1,2022-01-08,DN150,0,3,0,8,1,0,0,0,0,5,0,0,39,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,65,53,118
15,2022-01-01,L,40,1,2,10,124,11,3,2022-01-08,DN150,0,4,1,9,0,0,1,0,1,1,0,0,7,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,86,115
15,2022-01-01,L,40,1,2,10,82,9,1,2022-01-08,DN150,0,0,0,2,1,0,0,0,1,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,35,21,56
15,2022-01-01,L,40,1,2,10,84,13,1,2022-01-08,DN150,0,0,1,3,0,0,1,0,0,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,64,110
15,2022-01-01,L,38,5,4,6,8,10,2,2022-01-09,DN225/175,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,44,50
15,2022-01-01,L,38,5,4,6,102,1,2,2022-01-09,DN225/175,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,52,63
15,2022-01-01,L,38,5,4,6,37,7,2,2022-01-09,DN225/175,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,59
15,2022-01-01,L,38,5,4,6,69,5,2,2022-01-09,DN225/175,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,26
16,2022-01-01,G1,29,2,5,8,2,7,1,2022-01-10,DN150,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,23
16,2022-01-01,G1,29,2,5,8,70,9,3,2022-01-10,DN150,0,3,0,4,3,0,0,0,0,3,0,0,14,0,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,82,117
16,2022-01-01,G1,29,2,5,8,67,8,3,2022-01-10,DN150,0,3,0,6,2,0,0,0,0,3,0,0,16,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,84,118
16,2022-01-01,G1,32,1,5,8,2,7,1,2022-01-10,DN150,0,1,0,5,0,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,58,94
16,2022-01-01,G1,47,6,5,7,121,6,3,2022-01-11,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-01,G1,47,6,5,7,51,8,3,2022-01-11,DN150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-01,G1,47,6,5,7,59,5,1,2022-01-11,DN150,1,2,0,11,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,70
16,2022-01-01,G1,47,6,5,7,73,9,1,2022-01-11,DN150,0,1,0,3,1,0,0,0,0,2,0,0,25,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,82,118
16,2022-01-01,G1,8,3,2,5,127,1,7,2022-01-07,DN225/175,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,43
16,2022-01-01,G1,8,3,2,5,132,3,7,2022-01-07,DN225/175,0,0,0,3,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,49,60
16,2022-01-01,G1,8,3,2,5,32,4,2,2022-01-07,DN225/175,0,1,0,2,1,0,0,0,0,0,0,0,9,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20,34,54
16,2022-01-01,G1,8,3,2,5,65,2,7,2022-01-07,DN225/175,0,0,1,13,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,36,58
16,2022-01-01,G1,29,2,2,5,127,1,7,2022-01-07,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
16,2022-01-01,G1,29,2,5,8,108,10,2,2022-01-10,DN225/175,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,43,55
16,2022-01-01,G1,32,1,4,6,69,5,2,2022-01-09,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,34,45
16,2022-01-01,G1,32,1,5,8,113,5,2,2022-01-10,DN225/175,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,51,59
16,2022-01-01,G1,32,1,5,8,16,6,2,2022-01-10,DN225/175,0,0,1,2,3,0,0,0,0,4,0,0,2,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,34,61
16,2022-01-01,G1,39,4,2,5,10,6,7,2022-01-07,DN225/175,0,0,1,1,1,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,41,52
16,2022-01-01,G1,39,4,2,5,104,9,7,2022-01-07,DN225/175,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,31
16,2022-01-01,G1,39,4,2,5,14,5,2,2022-01-07,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,17
16,2022-01-01,G1,39,4,2,5,52,7,7,2022-01-07,DN225/175,0,2,0,1,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,60
16,2022-01-01,G1,39,4,2,5,78,9,7,2022-01-07,DN225/175,0,0,0,4,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,40,55
16,2022-01-01,G1,42,5,2,5,104,9,7,2022-01-07,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
16,2022-01-01,G1,42,5,2,5,28,10,7,2022-01-07,DN225/175,0,0,0,6,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,31,44
16,2022-01-01,G1,42,5,5,7,105,1,7,2022-01-11,DN225/175,0,0,0,3,0,0,1,0,0,3,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,32,52
16,2022-01-01,G1,42,5,5,7,11,4,1,2022-01-11,DN225/175,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,36
16,2022-01-01,G1,42,5,5,7,39,2,7,2022-01-11,DN225/175,0,0,0,2,0,0,1,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,36,49
16,2022-01-01,G1,47,6,5,7,23,10,7,2022-01-11,DN225/175,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,60
16,2022-01-01,G1,47,6,5,7,74,7,7,2022-01-11,DN225/175,0,1,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,39
17,2022-01-01,L,20,2,5,6,40,4,3,2022-01-12,DN150,0,3,0,1,3,0,1,0,0,3,0,0,9,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,92,117
17,2022-01-01,L,45,1,5,6,13,1,1,2022-01-12,DN150,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,92,117
17,2022-01-01,L,45,1,5,7,58,3,1,2022-01-11,DN150,0,3,0,5,2,0,0,0,0,1,1,0,10,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,91,118
17,2022-01-01,L,16,6,3,10,123,15,7,2022-01-12,DN225/175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,13
17,2022-01-01,L,16,6,3,10,24,2,2,2022-01-10,DN225/175,0,1,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,42,52
17,2022-01-01,L,16,6,3,10,46,13,2,2022-01-12,DN225/175,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,42,46
17,2022-01-01,L,16,6,3,10,47,1,2,2022-01-10,DN225/175,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,46
17,2022-01-01,L,16,6,3,10,94,3,2,2022-01-11,DN225/175,0,0,0,5,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,41
17,2022-01-01,L,18,3,3,10,143,12,2,2022-01-12,DN225/175,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,54,61
17,2022-01-01,L,18,3,3,10,145,11,7,2022-01-12,DN225/175,1,0,0,3,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,42,55
17,2022-01-01,L,18,3,5,6,83,9,2,2022-01-12,DN225/175,0,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,56,62
17,2022-01-01,L,18,3,5,6,89,7,7,2022-01-12,DN225/175,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,33,37
17,2022-01-01,L,19,4,3,10,145,11,7,2022-01-12,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7
17,2022-01-01,L,19,4,3,10,31,7,7,2022-01-12,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
17,2022-01-01,L,19,4,3,10,70,8,7,2022-01-12,DN225/175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,61,64
17,2022-01-01,L,19,4,3,10,71,10,2,2022-01-12,DN225/175,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,56,62
17,2022-01-01,L,19,4,3,10,82,9,2,2022-01-12,DN225/175,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,54,61
17,2022-01-01,L,20,2,5,6,107,6,2,2022-01-12,DN225/175,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,64
17,2022-01-01,L,20,2,5,6,140,5,7,2022-01-12,DN225/175,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,61
17,2022-01-01,L,20,2,5,6,89,7,7,2022-01-12,DN225/175,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,24
17,2022-01-01,L,37,5,3,10,115,6,2,2022-01-12,DN225/175,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,36,46
17,2022-01-01,L,37,5,3,10,25,4,2,2022-01-11,DN225/175,0,0,0,5,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,41,53
17,2022-01-01,L,37,5,3,10,31,7,7,2022-01-12,DN225/175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,38,40
17,2022-01-01,L,37,5,3,10,42,5,2,2022-01-12,DN225/175,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,39,51
17,2022-01-01,L,37,5,3,10,94,3,2,2022-01-11,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,8
17,2022-01-01,L,45,1,5,6,37,2,2,2022-01-12,DN225/175,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,58
17,2022-01-01,L,45,1,5,7,74,7,7,2022-01-11,DN225/175,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,25
18,2022-01-01,G1,7,3,3,10,117,8,1,2022-01-11,DN150,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23
18,2022-01-01,G1,7,3,3,3,56,8,1,2022-01-11,DN150,0,1,0,13,0,0,0,0,0,2,0,0,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,30,79
18,2022-01-01,G1,7,3,3,3,80,9,3,2022-01-11,DN150,0,1,0,2,0,0,0,0,0,3,0,0,34,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,67,109
18,2022-01-01,G1,15,4,3,10,106,7,1,2022-01-11,DN150,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,99,108
18,2022-01-01,G1,15,4,3,10,108,6,3,2022-01-11,DN150,0,0,0,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,28,43
18,2022-01-01,G1,15,4,3,10,117,8,1,2022-01-11,DN150,0,0,0,2,0,0,1,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,41,84
18,2022-01-01,G1,15,4,3,10,129,9,1,2022-01-12,DN150,0,1,0,6,0,0,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,74,113
18,2022-01-01,G1,15,4,3,10,20,11,3,2022-01-12,DN150,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,51
18,2022-01-01,G1,35,6,2,10,118,2,3,2022-01-10,DN150,1,5,1,6,1,1,0,0,1,9,0,0,18,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,66,114
18,2022-01-01,G1,35,6,3,10,97,1,1,2022-01-10,DN150,0,2,0,8,0,0,0,0,0,3,0,0,53,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,40,112
18,2022-01-01,G1,35,6,5,6,48,8,1,2022-01-12,DN150,4,0,1,7,0,0,0,0,0,3,0,0,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,43,103
18,2022-01-01,G1,44,5,3,10,108,6,3,2022-01-11,DN150,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,64,71
18,2022-01-01,G1,44,5,3,10,135,4,3,2022-01-10,DN150,0,5,0,11,3,0,1,0,0,0,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,89,118
18,2022-01-01,G1,44,5,3,10,139,3,1,2022-01-10,DN150,0,3,0,3,2,0,0,0,0,2,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34,65,99
18,2022-01-01,G1,44,5,3,10,41,5,1,2022-01-10,DN150,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,105,111
18,2022-01-01,G1,7,3,3,3,120,10,7,2022-01-11,DN225/175,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,57,64
18,2022-01-01,G1,7,3,3,3,93,7,7,2022-01-07,DN225/175,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,35
18,2022-01-01,G1,9,2,3,3,112,4,7,2022-01-07,DN225/175,0,1,1,1,1,0,0,4,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,54
18,2022-01-01,G1,9,2,3,3,18,6,7,2022-01-11,DN225/175,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,54,61
18,2022-01-01,G1,9,2,3,3,21,5,7,2022-01-11,DN225/175,0,0,1,0,0,0,2,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,42,57
18,2022-01-01,G1,9,2,3,3,93,7,7,2022-01-07,DN225/175,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,22,26
18,2022-01-01,G1,14,1,3,3,114,1,7,2022-01-11,DN225/175,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,48
18,2022-01-01,G1,14,1,3,10,123,10,7,2022-01-14,DN225/175,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,36,41
18,2022-01-01,G1,14,1,3,3,139,3,7,2022-01-11,DN225/175,0,0,0,0,0,0,0,1,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,49,59
18,2022-01-01,G1,14,1,3,3,15,2,7,2022-01-11,DN225/175,0,0,0,3,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,40,50
18,2022-01-01,G1,35,6,6,8,27,1,2,2022-01-12,DN225/175,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,33
19,2022-01-01,G2,27,2,6,8,111,6,3,2022-01-12,DN150,0,1,2,8,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82,105
19,2022-01-01,G2,27,2,6,8,125,4,1,2022-01-12,DN150,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,23
19,2022-01-01,G2,27,2,6,8,41,8,1,2022-01-12,DN150,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,36
19,2022-01-01,G2,38,5,6,8,2,10,1,2022-01-12,DN150,0,0,2,4,4,0,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,27,48
